Tested,Results,Files
flickr_snow_2310126952_7dc86d88f6_1,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","['2194494220_bb2178832c.jpg', '3255482333_5bcee79f7e.jpg', '2285570521_05015cbf4b.jpg', '3301859683_2d5e4b40a3.jpg', '2140182410_8e2a06fbda.jpg', '3359530430_249f51972c.jpg', '3364026240_645d533fda.jpg', '2148916767_644ea6a7fa.jpg', '2215136723_960edfea49.jpg', '2398605966_1d0c9e6a20.jpg']"
flickr_snow_2310126952_7dc86d88f6_4,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","['2398605966_1d0c9e6a20.jpg', '2194494220_bb2178832c.jpg', '2140182410_8e2a06fbda.jpg', '113678030_87a6a6e42e.jpg', '2148916767_644ea6a7fa.jpg', '2285570521_05015cbf4b.jpg', '3255482333_5bcee79f7e.jpg', '3359530430_249f51972c.jpg', '2317714088_bcd081f926.jpg', '2301525531_edde12d673.jpg']"
flickr_snow_2317714088_bcd081f926_1,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","['2194494220_bb2178832c.jpg', '2398605966_1d0c9e6a20.jpg', '2140182410_8e2a06fbda.jpg', '2285570521_05015cbf4b.jpg', '3301859683_2d5e4b40a3.jpg', '2148916767_644ea6a7fa.jpg', '2374652725_32f90fa15c.jpg', '1472882567_33dc14c8b6.jpg', '113678030_87a6a6e42e.jpg', '3255482333_5bcee79f7e.jpg']"
flickr_snow_2317714088_bcd081f926_3,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","['2194494220_bb2178832c.jpg', '2285570521_05015cbf4b.jpg', '3255482333_5bcee79f7e.jpg', '3359530430_249f51972c.jpg', '3301859683_2d5e4b40a3.jpg', '2140182410_8e2a06fbda.jpg', '2398605966_1d0c9e6a20.jpg', '113678030_87a6a6e42e.jpg', '2148916767_644ea6a7fa.jpg', '1472882567_33dc14c8b6.jpg']"
flickr_snow_2317714088_bcd081f926_4,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","['2194494220_bb2178832c.jpg', '2285570521_05015cbf4b.jpg', '2398605966_1d0c9e6a20.jpg', '3255482333_5bcee79f7e.jpg', '2140182410_8e2a06fbda.jpg', '2148916767_644ea6a7fa.jpg', '3359530430_249f51972c.jpg', '113678030_87a6a6e42e.jpg', '2340206885_58754a799a.jpg', '2301525531_edde12d673.jpg']"
flickr_snow_2340206885_58754a799a_0,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]","['2194494220_bb2178832c.jpg', '3301859683_2d5e4b40a3.jpg', '2648165716_02e2e74fd6.jpg', '2140182410_8e2a06fbda.jpg', '3255482333_5bcee79f7e.jpg', '3627011534_485f667b10.jpg', '3208074567_ac44aeb3f3.jpg', '2086513494_dbbcb583e7.jpg', '2689001252_e0016c89f0.jpg', '3080056515_3013830309.jpg']"
flickr_snow_2340206885_58754a799a_2,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]","['2194494220_bb2178832c.jpg', '3255482333_5bcee79f7e.jpg', '2140182410_8e2a06fbda.jpg', '2285570521_05015cbf4b.jpg', '3359530430_249f51972c.jpg', '2398605966_1d0c9e6a20.jpg', '2148916767_644ea6a7fa.jpg', '3301859683_2d5e4b40a3.jpg', '113678030_87a6a6e42e.jpg', '3364026240_645d533fda.jpg']"
flickr_snow_2340206885_58754a799a_3,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0]","['2140182410_8e2a06fbda.jpg', '2194494220_bb2178832c.jpg', '2398605966_1d0c9e6a20.jpg', '3255482333_5bcee79f7e.jpg', '2285570521_05015cbf4b.jpg', '3359530430_249f51972c.jpg', '2148916767_644ea6a7fa.jpg', '113678030_87a6a6e42e.jpg', '2374652725_32f90fa15c.jpg', '3301859683_2d5e4b40a3.jpg']"
flickr_snow_2340206885_58754a799a_4,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","['2398605966_1d0c9e6a20.jpg', '2140182410_8e2a06fbda.jpg', '3255482333_5bcee79f7e.jpg', '2285570521_05015cbf4b.jpg', '2148916767_644ea6a7fa.jpg', '2194494220_bb2178832c.jpg', '3364026240_645d533fda.jpg', '3359530430_249f51972c.jpg', '113678030_87a6a6e42e.jpg', '3116769029_f5a76f04ba.jpg']"
flickr_snow_2358561039_e215a8d6cd_2,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0]","['2194494220_bb2178832c.jpg', '2140182410_8e2a06fbda.jpg', '2285570521_05015cbf4b.jpg', '2398605966_1d0c9e6a20.jpg', '113678030_87a6a6e42e.jpg', '3359530430_249f51972c.jpg', '2148916767_644ea6a7fa.jpg', '3255482333_5bcee79f7e.jpg', '1472882567_33dc14c8b6.jpg', '3301859683_2d5e4b40a3.jpg']"
flickr_snow_2358561039_e215a8d6cd_3,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]","['2194494220_bb2178832c.jpg', '2140182410_8e2a06fbda.jpg', '3255482333_5bcee79f7e.jpg', '3359530430_249f51972c.jpg', '2398605966_1d0c9e6a20.jpg', '1584315962_5b0b45d02d.jpg', '2285570521_05015cbf4b.jpg', '2374652725_32f90fa15c.jpg', '113678030_87a6a6e42e.jpg', '3301859683_2d5e4b40a3.jpg']"
flickr_snow_2358561039_e215a8d6cd_4,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","['2194494220_bb2178832c.jpg', '3255482333_5bcee79f7e.jpg', '2285570521_05015cbf4b.jpg', '2398605966_1d0c9e6a20.jpg', '2140182410_8e2a06fbda.jpg', '3359530430_249f51972c.jpg', '2148916767_644ea6a7fa.jpg', '3301859683_2d5e4b40a3.jpg', '3364026240_645d533fda.jpg', '2374652725_32f90fa15c.jpg']"
flickr_snow_2374652725_32f90fa15c_0,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","['2140182410_8e2a06fbda.jpg', '2194494220_bb2178832c.jpg', '2398605966_1d0c9e6a20.jpg', '3255482333_5bcee79f7e.jpg', '2285570521_05015cbf4b.jpg', '2148916767_644ea6a7fa.jpg', '3359530430_249f51972c.jpg', '3301859683_2d5e4b40a3.jpg', '2374652725_32f90fa15c.jpg', '3139876823_859c7d7c23.jpg']"
flickr_soccer_114051287_dd85625a04_0,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '3232470286_903a61ea16.jpg', '2913965136_2d00136697.jpg', '1402640441_81978e32a9.jpg', '3317073508_7e13565c1b.jpg', '3053743109_a2d780c0d2.jpg', '3360930596_1e75164ce6.jpg', '2926595608_69b22be8d4.jpg', '2885387575_9127ea10f1.jpg']"
flickr_soccer_114051287_dd85625a04_1,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['2370481277_a3085614c9.jpg', '2913965136_2d00136697.jpg', '3545652636_0746537307.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '3317073508_7e13565c1b.jpg', '3125309108_1011486589.jpg', '189721896_1ffe76d89e.jpg', '3157847991_463e006a28.jpg']"
flickr_soccer_114051287_dd85625a04_3,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '2885387575_9127ea10f1.jpg', '2944362789_aebbc22db4.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '3119875880_22f9129a1c.jpg', '2533424347_cf2f84872b.jpg', '3203908917_53e53c03d1.jpg']"
flickr_soccer_114051287_dd85625a04_4,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '3232470286_903a61ea16.jpg', '2913965136_2d00136697.jpg', '3317073508_7e13565c1b.jpg', '3360930596_1e75164ce6.jpg', '1446053356_a924b4893f.jpg', '1402640441_81978e32a9.jpg', '2894217628_f1a4153dca.jpg', '2885387575_9127ea10f1.jpg']"
flickr_soccer_1402640441_81978e32a9_1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['2370481277_a3085614c9.jpg', '2913965136_2d00136697.jpg', '3545652636_0746537307.jpg', '2885387575_9127ea10f1.jpg', '1402640441_81978e32a9.jpg', '3232470286_903a61ea16.jpg', '197504190_fd1fc3d4b7.jpg', '1446053356_a924b4893f.jpg', '3360930596_1e75164ce6.jpg', '3686924335_3c51e8834a.jpg']"
flickr_soccer_1402640441_81978e32a9_2,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]","['3545652636_0746537307.jpg', '2370481277_a3085614c9.jpg', '3232470286_903a61ea16.jpg', '2533424347_cf2f84872b.jpg', '1402640441_81978e32a9.jpg', '3360930596_1e75164ce6.jpg', '2061144717_5b3a1864f0.jpg', '3578841731_f775cab089.jpg', '2894217628_f1a4153dca.jpg', '2914206497_5e36ac6324.jpg']"
flickr_soccer_1402640441_81978e32a9_3,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2894217628_f1a4153dca.jpg', '3360930596_1e75164ce6.jpg', '3317073508_7e13565c1b.jpg', '2885387575_9127ea10f1.jpg', '1446053356_a924b4893f.jpg']"
flickr_soccer_1446053356_a924b4893f_1,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2913965136_2d00136697.jpg', '2533424347_cf2f84872b.jpg', '3053743109_a2d780c0d2.jpg', '3317073508_7e13565c1b.jpg', '2885387575_9127ea10f1.jpg', '2378149488_648e5deeac.jpg']"
flickr_soccer_1446053356_a924b4893f_2,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '3317073508_7e13565c1b.jpg', '1446053356_a924b4893f.jpg', '2926595608_69b22be8d4.jpg', '3360930596_1e75164ce6.jpg']"
flickr_soccer_154871781_ae77696b77_0,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]","['2370481277_a3085614c9.jpg', '1402640441_81978e32a9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '2885387575_9127ea10f1.jpg', '3232470286_903a61ea16.jpg', '2421446839_fe7d46c177.jpg', '2378149488_648e5deeac.jpg', '1446053356_a924b4893f.jpg', '311146855_0b65fdb169.jpg']"
flickr_soccer_154871781_ae77696b77_2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","['3578841731_f775cab089.jpg', '2533424347_cf2f84872b.jpg', '2370481277_a3085614c9.jpg', '215214751_e913b6ff09.jpg', '2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '3429956016_3c7e3096c2.jpg', '57422853_b5f6366081.jpg', '211295363_49010ca38d.jpg', '3232470286_903a61ea16.jpg']"
flickr_soccer_154871781_ae77696b77_4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '1446053356_a924b4893f.jpg', '3317073508_7e13565c1b.jpg', '3360930596_1e75164ce6.jpg', '3125309108_1011486589.jpg']"
flickr_soccer_197504190_fd1fc3d4b7_0,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]","['2370481277_a3085614c9.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '3545652636_0746537307.jpg', '197504190_fd1fc3d4b7.jpg', '2885387575_9127ea10f1.jpg', '2378149488_648e5deeac.jpg', '1402640441_81978e32a9.jpg', '1432179046_8e3d75cf81.jpg', '270724499_107481c88f.jpg']"
flickr_soccer_197504190_fd1fc3d4b7_1,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '1402640441_81978e32a9.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '2885387575_9127ea10f1.jpg', '2421446839_fe7d46c177.jpg', '3360930596_1e75164ce6.jpg', '2533424347_cf2f84872b.jpg', '1432179046_8e3d75cf81.jpg']"
flickr_soccer_197504190_fd1fc3d4b7_3,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '3232470286_903a61ea16.jpg', '3360930596_1e75164ce6.jpg', '3317073508_7e13565c1b.jpg', '1402640441_81978e32a9.jpg', '2913965136_2d00136697.jpg', '2926595608_69b22be8d4.jpg', '2894217628_f1a4153dca.jpg', '2885387575_9127ea10f1.jpg']"
flickr_soccer_197504190_fd1fc3d4b7_4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '1446053356_a924b4893f.jpg', '3317073508_7e13565c1b.jpg', '2885387575_9127ea10f1.jpg', '3360930596_1e75164ce6.jpg', '2926595608_69b22be8d4.jpg']"
flickr_soccer_2370481277_a3085614c9_0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['2370481277_a3085614c9.jpg', '2913965136_2d00136697.jpg', '3545652636_0746537307.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '1446053356_a924b4893f.jpg', '3317073508_7e13565c1b.jpg', '3125309108_1011486589.jpg', '3360930596_1e75164ce6.jpg']"
flickr_soccer_2370481277_a3085614c9_1,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '1402640441_81978e32a9.jpg', '3232470286_903a61ea16.jpg', '2885387575_9127ea10f1.jpg', '3360930596_1e75164ce6.jpg', '3317073508_7e13565c1b.jpg', '2926595608_69b22be8d4.jpg', '1446053356_a924b4893f.jpg']"
flickr_soccer_2370481277_a3085614c9_2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '3317073508_7e13565c1b.jpg', '3360930596_1e75164ce6.jpg', '1446053356_a924b4893f.jpg', '2926595608_69b22be8d4.jpg']"
flickr_soccer_2370481277_a3085614c9_3,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['2370481277_a3085614c9.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '3545652636_0746537307.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '3317073508_7e13565c1b.jpg', '3360930596_1e75164ce6.jpg', '1446053356_a924b4893f.jpg', '2926595608_69b22be8d4.jpg']"
flickr_soccer_2370481277_a3085614c9_4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '3360930596_1e75164ce6.jpg', '3317073508_7e13565c1b.jpg', '1446053356_a924b4893f.jpg', '3125309108_1011486589.jpg', '2885387575_9127ea10f1.jpg']"
flickr_soccer_2370481277_a3085614c9_4_1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '3360930596_1e75164ce6.jpg', '3317073508_7e13565c1b.jpg', '1446053356_a924b4893f.jpg', '2894217628_f1a4153dca.jpg']"
flickr_soccer_2856080862_95d793fa9d_2,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]","['2370481277_a3085614c9.jpg', '3232470286_903a61ea16.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '1402640441_81978e32a9.jpg', '1446053356_a924b4893f.jpg', '2533424347_cf2f84872b.jpg', '1432179046_8e3d75cf81.jpg', '197504190_fd1fc3d4b7.jpg', '3053743109_a2d780c0d2.jpg']"
flickr_soccer_2885387575_9127ea10f1_3,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '3360930596_1e75164ce6.jpg', '3317073508_7e13565c1b.jpg', '197504190_fd1fc3d4b7.jpg', '1446053356_a924b4893f.jpg']"
flickr_soccer_2913965136_2d00136697_0,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '1402640441_81978e32a9.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '2885387575_9127ea10f1.jpg', '2378149488_648e5deeac.jpg', '1446053356_a924b4893f.jpg', '3360930596_1e75164ce6.jpg', '2421446839_fe7d46c177.jpg']"
flickr_soccer_2913965136_2d00136697_1,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '3317073508_7e13565c1b.jpg', '3360930596_1e75164ce6.jpg', '2894217628_f1a4153dca.jpg', '2926595608_69b22be8d4.jpg']"
flickr_soccer_2913965136_2d00136697_2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '3360930596_1e75164ce6.jpg', '3317073508_7e13565c1b.jpg', '1446053356_a924b4893f.jpg', '2926595608_69b22be8d4.jpg']"
flickr_soccer_2913965136_2d00136697_3,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]","['2913965136_2d00136697.jpg', '2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '1446053356_a924b4893f.jpg', '2300168895_a9b83e16fc.jpg', '1402640441_81978e32a9.jpg', '3232470286_903a61ea16.jpg', '2885387575_9127ea10f1.jpg', '197504190_fd1fc3d4b7.jpg', '3433982387_3fa993cf5a.jpg']"
flickr_soccer_2913965136_2d00136697_4,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 0]","['2370481277_a3085614c9.jpg', '1402640441_81978e32a9.jpg', '3545652636_0746537307.jpg', '2894217628_f1a4153dca.jpg', '2913965136_2d00136697.jpg', '3360930596_1e75164ce6.jpg', '2885387575_9127ea10f1.jpg', '3232470286_903a61ea16.jpg', '3154641421_d1b9b8c24c.jpg', '3218480482_66af7587c8.jpg']"
flickr_soccer_3125309108_1011486589_1,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '197504190_fd1fc3d4b7.jpg', '3232470286_903a61ea16.jpg', '2885387575_9127ea10f1.jpg', '1402640441_81978e32a9.jpg', '2378149488_648e5deeac.jpg', '3053743109_a2d780c0d2.jpg', '2421446839_fe7d46c177.jpg']"
flickr_soccer_3125309108_1011486589_3,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2300168895_a9b83e16fc.jpg', '2885387575_9127ea10f1.jpg', '3317073508_7e13565c1b.jpg', '3360930596_1e75164ce6.jpg', '3125309108_1011486589.jpg']"
flickr_soccer_3232470286_903a61ea16_0,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '1402640441_81978e32a9.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '2885387575_9127ea10f1.jpg', '3360930596_1e75164ce6.jpg', '2894217628_f1a4153dca.jpg', '2926595608_69b22be8d4.jpg', '3317073508_7e13565c1b.jpg']"
flickr_soccer_3232470286_903a61ea16_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3203908917_53e53c03d1.jpg', '3578841731_f775cab089.jpg', '2533424347_cf2f84872b.jpg', '3325497914_f9014d615b.jpg', '2943023421_e297f05e11.jpg', '2089426086_7acc98a3a8.jpg', '223299142_521aedf9e7.jpg', '2610447973_89227ff978.jpg', '3217266166_4e0091860b.jpg', '2914206497_5e36ac6324.jpg']"
flickr_soccer_3232470286_903a61ea16_2,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '2885387575_9127ea10f1.jpg', '3578841731_f775cab089.jpg', '1402640441_81978e32a9.jpg', '3232470286_903a61ea16.jpg', '2533424347_cf2f84872b.jpg', '197504190_fd1fc3d4b7.jpg', '2378149488_648e5deeac.jpg']"
flickr_soccer_3232470286_903a61ea16_3,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '3317073508_7e13565c1b.jpg', '2926595608_69b22be8d4.jpg', '3360930596_1e75164ce6.jpg', '3053743109_a2d780c0d2.jpg']"
flickr_soccer_3232470286_903a61ea16_4,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2913965136_2d00136697.jpg', '1446053356_a924b4893f.jpg', '3360930596_1e75164ce6.jpg', '2894217628_f1a4153dca.jpg', '2856080862_95d793fa9d.jpg', '3317073508_7e13565c1b.jpg']"
flickr_soccer_3317073508_7e13565c1b_0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '1402640441_81978e32a9.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '2885387575_9127ea10f1.jpg', '3317073508_7e13565c1b.jpg', '3360930596_1e75164ce6.jpg', '2926595608_69b22be8d4.jpg', '3053743109_a2d780c0d2.jpg']"
flickr_soccer_3317073508_7e13565c1b_1,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '3317073508_7e13565c1b.jpg', '2894217628_f1a4153dca.jpg', '2533424347_cf2f84872b.jpg', '2378149488_648e5deeac.jpg']"
flickr_soccer_3317073508_7e13565c1b_2,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '1402640441_81978e32a9.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '2885387575_9127ea10f1.jpg', '3360930596_1e75164ce6.jpg', '3317073508_7e13565c1b.jpg', '2894217628_f1a4153dca.jpg', '1446053356_a924b4893f.jpg']"
flickr_soccer_3317073508_7e13565c1b_3,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '3317073508_7e13565c1b.jpg', '1446053356_a924b4893f.jpg', '2926595608_69b22be8d4.jpg', '3360930596_1e75164ce6.jpg']"
flickr_soccer_3360930596_1e75164ce6_0,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '3232470286_903a61ea16.jpg', '1402640441_81978e32a9.jpg', '2885387575_9127ea10f1.jpg', '3360930596_1e75164ce6.jpg', '2894217628_f1a4153dca.jpg', '3317073508_7e13565c1b.jpg', '1446053356_a924b4893f.jpg']"
flickr_soccer_3360930596_1e75164ce6_1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '2913965136_2d00136697.jpg', '1402640441_81978e32a9.jpg', '3232470286_903a61ea16.jpg', '2885387575_9127ea10f1.jpg', '3360930596_1e75164ce6.jpg', '1446053356_a924b4893f.jpg', '197504190_fd1fc3d4b7.jpg', '2926595608_69b22be8d4.jpg']"
flickr_soccer_3360930596_1e75164ce6_2,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '3232470286_903a61ea16.jpg', '2913965136_2d00136697.jpg', '1402640441_81978e32a9.jpg', '3360930596_1e75164ce6.jpg', '3317073508_7e13565c1b.jpg', '2894217628_f1a4153dca.jpg', '2926595608_69b22be8d4.jpg', '1446053356_a924b4893f.jpg']"
flickr_soccer_3360930596_1e75164ce6_3,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['2370481277_a3085614c9.jpg', '3545652636_0746537307.jpg', '3232470286_903a61ea16.jpg', '2913965136_2d00136697.jpg', '1402640441_81978e32a9.jpg', '3317073508_7e13565c1b.jpg', '3360930596_1e75164ce6.jpg', '2885387575_9127ea10f1.jpg', '2894217628_f1a4153dca.jpg', '1446053356_a924b4893f.jpg']"
flickr_street_1329832826_432538d331_0,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['1432179046_8e3d75cf81.jpg', '2943023421_e297f05e11.jpg', '1356796100_b265479721.jpg', '127488876_f2d2a89588.jpg', '300577375_26cc2773a1.jpg', '3435035138_af32890a4c.jpg', '3222041930_f642f49d28.jpg', '197504190_fd1fc3d4b7.jpg', '2715035273_8fc8b1291c.jpg', '3187395715_f2940c2b72.jpg']"
flickr_street_1329832826_432538d331_2,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 0]","['1432179046_8e3d75cf81.jpg', '2715035273_8fc8b1291c.jpg', '2248487950_c62d0c81a9.jpg', '3259991972_fce3ab18b2.jpg', '3222041930_f642f49d28.jpg', '1332722096_1e3de8ae70.jpg', '3245912109_fdeef6b456.jpg', '300577375_26cc2773a1.jpg', '3187395715_f2940c2b72.jpg', '1461667284_041c8a2475.jpg']"
flickr_street_1329832826_432538d331_3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]","['2715035273_8fc8b1291c.jpg', '1432179046_8e3d75cf81.jpg', '1764955991_5e53a28c87.jpg', '3187395715_f2940c2b72.jpg', '3244470342_c08f6bb17e.jpg', '2189995738_352607a63b.jpg', '3435035138_af32890a4c.jpg', '1714316707_8bbaa2a2ba.jpg', '2248487950_c62d0c81a9.jpg', '1387785218_cee67735f5.jpg']"
